pronounCount,prepositionCount,conjunctionCount,complexWordsCount,longWordsCount,syllablesCount,typeTokenRatio,wordCount,cleaned,entity,author
0.0,6.0,1.0,5.0,6.0,50.0,0.9393939393939394,33.0,key whole find leave every second third word alternately appear series ludicrous quiz upon single combat practise modern time ,"[second, third]",EAP
3.0,5.0,2.0,3.0,7.0,49.0,0.7692307692307693,39.0,already three month prison although still weak continual danger relapse oblige travel nearly hundred mile country town court hold ,"[three, month, nearly, hundred, mile]",MWS
6.0,5.0,2.0,9.0,12.0,65.0,0.8780487804878049,41.0,icy chill run frame sense insufferable anxiety oppress consume curiosity pervade soul sink back upon chair remain time breathless motionless eye rivet upon person ,"[icy, chill]",EAP
1.0,2.0,0.0,0.0,1.0,9.0,1.0,8.0,curtain bed flame ,[],EAP
0.0,1.0,2.0,5.0,7.0,30.0,0.9444444444444444,18.0,follow spasmodic muscular motion audible breathing visible motion chest ,[],HPL
1.0,2.0,1.0,2.0,5.0,28.0,0.9047619047619048,21.0,aspect whole abnormally life like subtly fearful source totally unknown ,[],HPL
1.0,0.0,0.0,2.0,2.0,14.0,1.0,6.0,identity bewilderingly cloudy ,[],HPL
2.0,1.0,1.0,0.0,0.0,9.0,0.9166666666666666,12.0,long move fairly safe ,[],HPL
4.0,5.0,2.0,7.0,8.0,51.0,0.825,40.0,let call attention fact time elapse first ascertain second suppose elopement month general period cruise man war ,"[first, second, month]",EAP
4.0,3.0,0.0,5.0,5.0,35.0,0.9583333333333334,24.0,within last century pundit tell binary relation exist two orb begin even suspect ,"[last, century, two]",EAP
2.0,2.0,1.0,1.0,2.0,20.0,0.9375,16.0,mere romanticist must eschew wish offend disgust ,[],EAP
2.0,4.0,2.0,3.0,5.0,36.0,0.8333333333333334,30.0,air cold rain begin descend enter hut fiend air exultation heavy heart depressed spirit ,[],MWS
1.0,0.0,0.0,0.0,1.0,7.0,1.0,5.0,work nearly complete ,[],MWS
4.0,3.0,1.0,1.0,1.0,25.0,0.95,20.0,throw oar lean head upon hand give way every gloomy idea arise ,[],MWS
2.0,2.0,1.0,3.0,3.0,24.0,1.0,18.0,mind however much occupy sleep lie whole night bury meditation ,[night],EAP
3.0,2.0,1.0,1.0,4.0,19.0,1.0,15.0,could read influence friend quicken motion cheerful face ,[],MWS
0.0,1.0,0.0,0.0,1.0,8.0,1.0,6.0,pompey screw arm ,[],EAP
2.0,3.0,0.0,1.0,5.0,29.0,0.88,25.0,full thousand cubit high stand great among wherein high priest dwelt magnificence scarce less king ,[thousand],HPL
3.0,3.0,1.0,2.0,4.0,29.0,0.9166666666666666,24.0,revolve many project finally fix enter dwelling blind old man alone ,[],MWS
2.0,2.0,0.0,1.0,2.0,17.0,0.8,10.0,moment add speed headlong impetuosity ,[],EAP
3.0,2.0,0.0,1.0,1.0,21.0,0.9473684210526315,19.0,shall behold antipode real appear live dead ,[],MWS
2.0,5.0,1.0,3.0,2.0,28.0,0.8636363636363636,22.0,drawer open leg person within drop behind space formerly occupy ,[],EAP
1.0,1.0,1.0,4.0,5.0,25.0,0.9375,16.0,call mind similar occurrence produce general intense effect ,[],EAP
1.0,4.0,1.0,5.0,8.0,46.0,0.7435897435897436,39.0,day dawn friendless houseless beggar roam street throughout long desolate winter night tardily wearily cheerily come back light soul ,"[day, houseless, beggar, roam]",EAP
3.0,4.0,1.0,1.0,3.0,34.0,0.9615384615384616,26.0,awake long hour dead night busy thought work brain like ten thousand mill wheel rapid acute untameable ,"[awake, long, hour, night, ten, thousand]",MWS
4.0,1.0,1.0,0.0,1.0,23.0,1.0,18.0,hear hint abroad know nyarlathotep look sight see ,[],HPL
1.0,8.0,5.0,3.0,8.0,54.0,0.8409090909090909,44.0,pearl ruby glowing fair palace door come flow flow flow sparkle evermore troop echo whose sweet duty sing voice surpass beauty wit wisdom king ,"[pearl, ruby]",EAP
2.0,1.0,0.0,0.0,1.0,6.0,1.0,7.0,nothing say last ,[],EAP
1.0,5.0,1.0,1.0,4.0,32.0,0.896551724137931,29.0,see room grave look man clerical costume one wear band knee breech bishop ,[one],HPL
0.0,2.0,1.0,3.0,4.0,21.0,1.0,13.0,soul inspirit flee sleep dark melancholy cloud every thought ,"[inspirit, flee, dark, melancholy]",MWS
14.0,4.0,4.0,7.0,8.0,70.0,0.82,50.0,adrian idris see attribute long watching anxiety urge rest take care truly assure good medicine good wish assure convalescence friend daily apparent ,"[adrian, idris, daily]",MWS
1.0,1.0,0.0,1.0,1.0,14.0,1.0,10.0,human accommodate within box ,[],EAP
0.0,3.0,0.0,1.0,3.0,19.0,0.8421052631578947,19.0,night question decide call house purpose ,[night],MWS
3.0,1.0,0.0,1.0,1.0,17.0,0.9230769230769231,13.0,common infidelity repine ,[],MWS
4.0,4.0,0.0,1.0,3.0,25.0,0.68,25.0,pass gap break paling feel disdain choake tear rush depth forest ,[],MWS
2.0,4.0,1.0,1.0,5.0,38.0,0.9032258064516129,31.0,first three four day fine weather although wind dead ahead chop round northward immediately upon lose sight coast ,"[three, four, day]",EAP
2.0,2.0,1.0,0.0,2.0,25.0,0.8333333333333334,24.0,even brave plague though man follow plant grecian standard height st sophia ,[],MWS
2.0,3.0,0.0,3.0,4.0,30.0,1.0,17.0,quit talbot abruptly make every effort force way close proximity madame lalande ,[lalande],EAP
5.0,9.0,1.0,8.0,10.0,58.0,0.8421052631578947,38.0,could first understand change gradually horrible sort comparison begin obtrude unconscious mind despite steady refusal consciousness admit even least suspicion ,[],HPL
0.0,3.0,1.0,1.0,3.0,30.0,0.8636363636363636,22.0,one gang place much greedy reward anxious escape fearful betrayal ,[one],EAP
3.0,5.0,2.0,6.0,8.0,66.0,0.8780487804878049,41.0,sooner syllable pass lip shield brass indeed moment fall heavily upon floor silver become aware distinct hollow metallic clangorous yet apparently muffle reverberation ,[],EAP
3.0,8.0,3.0,4.0,9.0,53.0,0.7906976744186046,43.0,carry thus unconscious board anchor weigh wind favourable stand far sea canvas spread power engine assist scud swiftly steadily chafed element ,"[unconscious, board]",MWS
1.0,6.0,2.0,9.0,11.0,71.0,0.8863636363636364,44.0,material world continue dupin abound strict analogy immaterial thus color truth give rhetorical dogma metaphor simile may make strengthen argument well embellish description ,"[material, world, dupin]",EAP
6.0,7.0,4.0,12.0,13.0,89.0,0.7868852459016393,61.0,deposit wyatt remain occupy nearly whole floor doubt exceed discomfort artist wife especially tar paint letter sprawl capital emit strong disagreeable fancy peculiarly disgusting odor ,"[deposit, wyatt, tar, paint, letter]",EAP
4.0,3.0,2.0,1.0,4.0,37.0,0.8285714285714286,35.0,cloud hide moon everything obscure hear sound boat keel cut wave murmur lull short time sleep soundly ,[moon],MWS
7.0,7.0,2.0,2.0,5.0,59.0,0.8461538461538461,52.0,spose know though see westerner talk lot new england ship use queer port africa asia south seas everywhere else queer kind people sometimes bring back em ,"[new, england, africa]",HPL
3.0,3.0,2.0,4.0,3.0,37.0,0.88,25.0,yet countenance nevertheless one man see period life never afterwards see ,[one],EAP
0.0,2.0,3.0,6.0,11.0,50.0,0.8620689655172413,29.0,evidently blight distemper perhaps spring unwholesome pasturage disease fungus timber filthy barn cause heavy mortality amongst whateley animal ,[whateley],HPL
2.0,4.0,0.0,0.0,3.0,26.0,0.9583333333333334,24.0,one thing upon beauvais strongly insist clasp garter find set back take ,"[one, beauvais]",EAP
9.0,7.0,0.0,8.0,8.0,67.0,0.7872340425531915,47.0,seem design rather insinuate directly assert physically always long series neuralgic attack reduce condition usual personal beauty see ,[],EAP
9.0,13.0,3.0,8.0,12.0,97.0,0.8055555555555556,72.0,run full speed nose atmosphere intent upon purloiner property suddenly perceive foot rest longer upon terra firma fact throw precipice inevitably dash piece good fortune grasp end long guide rope depend pass balloon ,[],EAP
1.0,1.0,3.0,0.0,0.0,13.0,0.9285714285714286,14.0,autumn wind moan sad wan could sure ,"[autumn, wan]",HPL
3.0,1.0,0.0,0.0,0.0,19.0,0.9444444444444444,18.0,hair raven black day white see ,"[black, day]",EAP
6.0,4.0,2.0,5.0,6.0,49.0,0.8571428571428571,35.0,feel highly necessary get ponderous thing home begin decipher bear shop precipitate haste old jew chuckle disturbingly behind ,[jew],HPL
0.0,2.0,0.0,2.0,3.0,16.0,0.9230769230769231,13.0,remote end crypt appear another less spacious ,"[remote, end]",EAP
0.0,4.0,2.0,5.0,8.0,43.0,0.9090909090909091,22.0,complaint many liberal organisation meet long confidential discussion representative take trip certain camp prison ,[],HPL
1.0,1.0,0.0,1.0,1.0,12.0,1.0,9.0,long imprison secret burst forth soul ,[],EAP
1.0,4.0,3.0,2.0,5.0,43.0,0.90625,32.0,hideous screaming echo even hill noise dog barking night wilbur bear know doctor midwife preside coming ,[],HPL
4.0,0.0,0.0,0.0,2.0,12.0,1.0,11.0,say deceive ,[],MWS
6.0,2.0,1.0,4.0,5.0,42.0,0.9655172413793104,29.0,reply stagger back half dozen pace let tell fine fellow thing thoroughly impossible impracticable mr talbot ,"[half, dozen]",EAP
1.0,1.0,0.0,2.0,3.0,14.0,0.9090909090909091,11.0,contradict fancy enter brain mad ,[],EAP
2.0,5.0,1.0,1.0,2.0,27.0,0.9130434782608695,23.0,one savage kick send morbidity edge gulf hear whimper level far ,"[one, gulf]",HPL
2.0,0.0,2.0,0.0,2.0,16.0,0.9333333333333333,15.0,spirit depart shall child live thy child mine morella ,[],EAP
0.0,6.0,1.0,7.0,9.0,45.0,0.88,25.0,inside wrap discolour parchment huge key tarnished silver cover cryptical arabesque legible explanation none ,[],HPL
4.0,3.0,1.0,1.0,4.0,31.0,0.8620689655172413,29.0,venice beneath cover archway call ponte di sospiri meet third fourth time person speak ,"[venice, ponte, di, third, fourth]",EAP
4.0,7.0,2.0,6.0,9.0,59.0,0.7894736842105263,38.0,view question full proper light must hold steadily mind great disproportion personal acquaintance even noted individual paris entire population paris ,"[paris, paris]",EAP
2.0,0.0,0.0,0.0,0.0,8.0,1.0,9.0,much though could say ,[],HPL
2.0,5.0,2.0,12.0,16.0,84.0,0.9411764705882353,51.0,pale enthusiast apply last perfunctory test absolute lifelessness withdraw satisfied finally inject left arm accurately measure amount vital elixir prepare afternoon great care use since college day feat new grope ,"[pale, enthusiast, lifelessness, withdraw, afternoon, college, day, feat, new, grope]",HPL
6.0,5.0,1.0,3.0,6.0,40.0,0.90625,32.0,behold one injure even unto death derive hope kindness change possibly bring even good intention ,[one],MWS
7.0,6.0,2.0,9.0,11.0,73.0,0.8076923076923077,52.0,something seem odd provocative could put mind despite relative lateness hour resolve see local sample say large queerly proportion thing evidently mean tiara could possibly arrange ,"[lateness, hour, tiara]",HPL
2.0,1.0,1.0,2.0,4.0,21.0,1.0,16.0,indefinite dampness seem upon place marvel fire blaze ,[],HPL
2.0,5.0,1.0,3.0,6.0,41.0,0.8620689655172413,29.0,still shocking product experiment grisly masse flesh dead west wake blind brainless nauseous animation ,"[west, wake]",HPL
4.0,14.0,7.0,8.0,13.0,92.0,0.7058823529411765,68.0,seven start seat horror stand tremble shudder aghast tone voice shadow tone one multitude vary cadence syllable syllable fall duskly upon ear well remembered familiar accent many thousand depart friend ,"[seven, one, thousand]",EAP
1.0,3.0,1.0,4.0,5.0,33.0,0.9473684210526315,19.0,surface uncover fishy glassy kind semi putrid congeal jelly suggestion translucency ,"[surface, uncover, fishy, glassy, kind]",HPL
1.0,4.0,2.0,4.0,7.0,46.0,0.9090909090909091,33.0,dog street thirty first day month advertisement bring office messrs bogs hogs logs frogs company fifteen twenty young gentleman piously incline ,"[thirty, first, day, month, bogs, hogs, logs, frogs, fifteen]",EAP
1.0,4.0,0.0,4.0,5.0,25.0,0.8125,16.0,pursuance dupin suggestion make scrupulous examination affair affidavit ,[],EAP
6.0,9.0,3.0,2.0,6.0,60.0,0.7959183673469388,49.0,something catch ancestor dark valley road leave mark horn chest ape like claw back look print trampled dust find mixed mark split hoof vaguely anthropoid paw ,"[dark, valley, road, mark, horn, mark, split, hoof]",HPL
2.0,8.0,1.0,5.0,9.0,48.0,0.90625,32.0,glimpse like dread glimpse truth flash accidental piecing together separate thing case old newspaper item note dead professor ,[],HPL
1.0,4.0,1.0,6.0,7.0,33.0,0.9473684210526315,19.0,among sound frequent revolver shot surely uncommon battlefield distinctly uncommon hospital ,[],HPL
2.0,6.0,0.0,0.0,1.0,28.0,0.8275862068965517,29.0,back hill must look course centre plain sixty yard front door dwelling ,[],EAP
4.0,3.0,1.0,4.0,7.0,34.0,0.9166666666666666,24.0,protract sit far night length effect manoeuvre get glendinning sole antagonist ,[],EAP
1.0,0.0,0.0,1.0,2.0,11.0,1.0,6.0,shall immediately depart dunkeld ,[],MWS
2.0,4.0,0.0,2.0,4.0,29.0,0.8695652173913043,23.0,nervous fever consequence nurse daughter poor cottager whose roof lodge ,[],MWS
6.0,6.0,0.0,3.0,11.0,53.0,0.8205128205128205,39.0,besides least relevant narrative save perhaps fact service india home amongst white bearded native teacher amongst brother officer ,[india],HPL
2.0,9.0,2.0,2.0,7.0,62.0,0.8166666666666667,60.0,act upon hint make division thus good glass bishop hostel devil seat forty one degree thirteen minute northeast north main branch seventh limb east side shoot left eye death head bee line tree shot fifty foot ,"[forty, one, degree, limb, east, fifty, foot]",EAP
2.0,3.0,1.0,0.0,3.0,19.0,1.0,17.0,drowsy near end darkness fall drop troubled sleep ,[drowsy],HPL
0.0,6.0,1.0,1.0,3.0,28.0,0.88,25.0,afternoon friday april th birch set tomb horse wagon transfer body matthew fenner ,"[afternoon, friday, april, matthew]",HPL
6.0,5.0,0.0,1.0,2.0,33.0,1.0,31.0,frame mind talk far night till uncle grow drowsiness make remind lie two hour sleep ,"[two, hour]",HPL
2.0,2.0,0.0,2.0,3.0,15.0,0.9166666666666666,12.0,two result present view take future ,[two],MWS
2.0,1.0,0.0,0.0,4.0,28.0,0.9130434782608695,23.0,ud help special ud git special rewards gold sech use balkin fer million em daown thar ,[million],HPL
1.0,5.0,3.0,4.0,7.0,42.0,0.8518518518518519,27.0,steel old ordeal dissect room doctor enter look stifle nausea mind body everything sight smell induce ,[],HPL
6.0,2.0,0.0,1.0,2.0,21.0,0.8095238095238095,21.0,shall relate event impress feeling make ,[],MWS
2.0,9.0,2.0,2.0,8.0,60.0,0.8627450980392157,51.0,messrs ricci silva meet water street old man front gate although like way moon shine upon paint stone bud branch gnarl tree important thing think mere idle superstition ,[moon],HPL
2.0,2.0,0.0,1.0,2.0,13.0,1.0,12.0,food think accustom well ,[],EAP
4.0,5.0,1.0,1.0,5.0,32.0,0.8695652173913043,23.0,make effort arouse aid frequent lafitte fail betook stray newspaper despair ,[],EAP
5.0,8.0,1.0,8.0,12.0,67.0,0.8723404255319149,47.0,may half jestingly say day teach live least possess kind conscious existence without heart part afflict complication malady require exact regiman include constant cold ,[half],HPL
10.0,5.0,1.0,0.0,3.0,30.0,0.9032258064516129,31.0,greek take handle artist like way length say must confess lord make drawing ,[greek],MWS
5.0,5.0,2.0,1.0,3.0,35.0,0.8333333333333334,30.0,latter indeed head completely hide balloon moon moon glory lie beneath foot ,"[moon, moon]",EAP
1.0,4.0,1.0,1.0,3.0,23.0,0.9,20.0,sky blue air impregnate fragrance rare flower grow among weed ,"[sky, blue, air, impregnate, fragrance, rare, flower]",MWS
1.0,0.0,0.0,0.0,1.0,5.0,1.0,5.0,alas nothing ,[],EAP
5.0,8.0,1.0,4.0,9.0,58.0,0.9024390243902439,41.0,talk drag rope seem moment knock man overboard one small magnetic propeller swarm ocean us boat six thousand ton account shamefully crowd ,"[one, six, thousand, ton]",EAP
2.0,9.0,4.0,7.0,9.0,63.0,0.875,40.0,stable appoint distance rest regard grooming necessary office none owner person venture officiate even enter enclosure particular stall ,[],EAP
3.0,3.0,1.0,1.0,5.0,32.0,1.0,25.0,one word truth alarm battle siege trust raymond high command would exempt danger ,[one],MWS
3.0,8.0,1.0,5.0,9.0,57.0,0.875,40.0,send eton afterwards college allow childhood free use large sum money thus enjoy early youth independance boy advantage always acquire public school ,[eton],MWS
2.0,4.0,0.0,2.0,2.0,22.0,0.9285714285714286,14.0,indeed abhorrence danger except absolute effect terror ,[],EAP
5.0,2.0,2.0,2.0,2.0,29.0,0.9130434782608695,23.0,adrian observe change visit afterward pay could tell extent divine cause ,[adrian],MWS
1.0,2.0,1.0,1.0,2.0,18.0,0.9333333333333333,15.0,could sleep saturday night turn light regardless future ,"[saturday, night]",HPL
6.0,5.0,1.0,1.0,6.0,55.0,0.875,48.0,see would blast ye mad statue stone back back forward forward look ye pule lack wit snarl phrase breath gesture anew bring sky flash blinding either come ,"[ye, mad, statue, stone]",HPL
5.0,1.0,2.0,1.0,2.0,19.0,0.8666666666666667,15.0,mathilda consolation hope ,[],MWS
1.0,3.0,5.0,1.0,6.0,51.0,0.8205128205128205,39.0,magazine cover hack splash paint around wildly call nightmare witches sabbath portrait devil great painter make thing really scare ring true ,[],HPL
4.0,8.0,0.0,2.0,7.0,45.0,0.8378378378378378,37.0,first day bondage turn gentle churchly faith endear naive trust father thence stretch mystic avenue seem promise escape life ,"[first, day]",HPL
0.0,0.0,0.0,0.0,1.0,7.0,1.0,4.0,evening paper monday june ,"[evening, monday, june]",EAP
2.0,1.0,2.0,1.0,3.0,18.0,0.9411764705882353,17.0,bearded man speak word watch approach lily line shore ,[],HPL
1.0,1.0,0.0,1.0,1.0,10.0,1.0,9.0,course ask connexion ,[],EAP
2.0,6.0,0.0,7.0,10.0,48.0,0.8275862068965517,29.0,speak morbid condition auditory nerve render music intolerable sufferer exception certain effect stringed instrument ,[],EAP
3.0,0.0,0.0,0.0,0.0,7.0,0.7,10.0,whence come ,[],MWS
7.0,6.0,3.0,4.0,9.0,52.0,0.8409090909090909,44.0,night could leave unperceived wander house hang couch child day time would sink perturbed sleep murmur start betray unquiet dream vex ,"[wander, house, murmur, betray, unquiet]",MWS
